interaction_id,contribution_id,ngo_id,accepted,response_time,success
3174,653,218,0,25,1
3175,1296,87,0,19,0
3176,63,186,1,37,1
3177,1397,457,0,1,1
3178,1601,131,0,23,0
3179,374,160,1,27,0
3180,1982,80,0,48,1
3181,465,21,0,47,0
3182,687,280,0,20,1
3183,648,396,0,46,0
3184,545,494,0,22,1
3185,1824,299,0,35,0
3186,866,196,1,16,1
3187,1720,431,0,34,1
3188,1644,231,0,2,1
3189,723,253,0,29,0
3190,1926,221,0,46,0
3191,410,375,1,22,0
3192,1745,160,1,6,1
3193,223,365,1,9,0
3194,530,96,0,3,0
3195,1114,417,1,36,0
3196,1181,106,0,38,1
3197,1368,482,1,26,0
3198,1805,8,1,11,1
3199,1239,271,1,22,0
3200,642,431,1,47,0
3201,210,262,0,21,0
3202,1800,261,1,18,1
3203,1616,160,0,40,0
3204,1551,182,1,24,1
3205,1527,81,0,1,0
3206,968,111,0,25,1
3207,777,28,0,30,1
3208,348,486,0,32,0
3209,1596,476,0,33,1
3210,799,151,1,13,0
3211,1141,386,0,2,1
3212,753,73,1,44,0
3213,901,284,0,6,0
3214,962,106,0,7,0
3215,542,59,0,27,0
3216,847,204,1,46,1
3217,1780,152,1,41,1
3218,290,488,1,4,0
3219,1869,18,1,19,0
3220,447,176,0,45,1
3221,711,318,1,13,0
3222,905,451,1,29,0
3223,1464,316,0,39,1
3224,591,210,0,29,1
3225,829,238,1,16,1
3226,658,249,1,19,0
3227,1168,66,1,17,1
3228,226,445,0,28,0
3229,1127,203,0,26,0
3230,697,233,0,28,1
3231,27,359,0,25,0
3232,1160,113,0,6,0
3233,621,356,1,38,0
3234,759,450,1,40,1
3235,1213,57,1,22,0
3236,21,395,0,19,0
3237,1223,230,1,12,1
3238,1511,225,1,47,0
3239,1332,32,0,7,1
3240,1458,91,1,27,0
3241,1686,477,1,17,0
3242,1356,214,0,14,1
3243,1406,459,0,2,0
3244,1791,270,0,37,0
3245,1802,211,0,15,1
3246,1938,436,1,17,0
3247,1540,387,1,37,0
3248,978,88,0,21,0
3249,641,84,1,39,1
3250,1866,49,0,39,0
3251,1327,91,0,48,1
3252,1610,360,1,14,1
3253,782,180,1,7,1
3254,728,311,0,27,1
3255,1978,103,0,17,0
3256,1811,293,0,2,1
3257,1855,407,0,24,0
3258,735,499,1,27,1
3259,1141,120,0,2,0
3260,437,317,1,26,1
3261,666,346,0,27,0
3262,125,443,0,11,0
3263,1099,196,0,45,1
3264,604,318,1,26,0
3265,130,100,1,26,0
3266,1432,180,0,9,1
3267,54,139,1,32,1
3268,1539,149,0,40,0
3269,860,73,1,37,0
3270,603,4,1,25,0
3271,695,209,1,38,1
3272,1193,201,1,21,1
3273,495,432,0,37,0
3274,1936,467,0,36,1
3275,187,489,0,25,1
3276,952,73,1,3,0
3277,1457,381,0,21,0
3278,1222,128,1,11,1
3279,43,253,0,48,0
3280,1933,428,1,43,1
3281,421,332,0,12,0
3282,1901,471,1,12,0
3283,1770,335,0,48,1
3284,407,178,0,48,0
3285,106,150,0,38,1
3286,920,58,1,39,0
3287,338,157,0,10,1
3288,1754,319,0,48,1
3289,1800,40,1,28,0
3290,1463,329,0,44,1
3291,353,84,0,30,1
3292,1591,94,0,1,1
3293,134,377,0,19,1
3294,700,422,0,4,0
3295,1434,328,0,27,0
3296,693,317,0,48,0
3297,685,113,0,39,1
3298,718,186,1,35,1
3299,95,433,0,44,0
3300,889,407,1,20,1
3301,1655,48,0,36,1
3302,545,216,0,3,0
3303,1934,387,0,40,1
3304,1209,391,0,38,0
3305,634,453,1,35,0
3306,1288,4,1,6,1
3307,1990,490,0,18,0
3308,1201,169,0,7,0
3309,1381,134,1,5,0
3310,509,328,1,3,1
3311,65,178,1,9,1
3312,1793,120,0,2,0
3313,290,113,1,42,1
3314,814,484,0,3,1
3315,1570,192,0,43,1
3316,1116,299,0,8,0
3317,1408,441,0,32,0
3318,1625,102,0,19,0
3319,535,51,0,26,0
3320,113,465,0,44,1
3321,331,458,1,8,1
3322,633,472,0,7,1
3323,1019,156,0,10,0
3324,701,156,1,6,0
3325,464,167,1,44,1
3326,111,118,0,28,1
3327,1471,75,0,27,1
3328,1789,344,0,46,0
3329,933,204,0,12,1
3330,399,285,0,26,0
3331,794,140,1,9,1
3332,444,51,0,8,1
3333,1633,337,0,11,0
3334,1508,297,1,6,1
3335,178,429,0,41,0
3336,1336,435,0,5,0
3337,903,365,0,39,1
3338,923,46,1,23,0
3339,846,124,1,6,0
3340,1001,64,0,29,0
3341,1139,17,0,20,0
3342,845,312,0,37,0
3343,1737,441,1,48,0
3344,1781,287,1,14,1
3345,1156,357,0,42,0
3346,211,271,1,40,1
3347,580,497,0,42,1
3348,1592,206,0,3,0
3349,848,124,0,2,1
3350,997,445,0,28,0
3351,564,2,0,3,1
3352,1497,373,1,30,0
3353,1801,383,1,20,0
3354,502,289,1,13,0
3355,336,249,0,25,1
3356,687,89,1,25,0
3357,1574,436,1,19,0
3358,366,466,1,40,1
3359,1915,91,0,38,1
3360,1295,341,0,14,0
3361,1772,329,1,20,1
3362,1841,78,0,1,1
3363,415,80,0,14,1
3364,192,207,1,44,1
3365,67,171,0,15,0
3366,415,464,0,8,0
3367,188,340,1,40,0
3368,80,386,1,20,1
3369,360,305,0,45,1
3370,1193,311,1,35,1
3371,448,150,1,45,0
3372,1509,26,0,28,0
3373,1302,11,1,31,1
3374,370,335,0,44,0
3375,356,284,0,28,0
3376,824,249,0,11,0
3377,54,174,0,29,1
3378,1331,276,0,12,1
3379,760,167,1,12,1
3380,1410,64,0,19,1
3381,1404,300,0,2,1
3382,1058,57,0,8,0
3383,60,165,1,32,0
3384,1976,144,0,36,0
3385,1344,75,1,34,0
3386,1676,353,0,35,1
3387,298,248,0,35,0
3388,1965,305,1,24,0
3389,1383,210,1,44,1
3390,169,42,0,18,0
3391,626,153,0,24,0
3392,120,285,1,32,0
3393,89,147,1,5,0
3394,1685,85,0,45,0
3395,1469,219,1,28,0
3396,430,137,1,28,0
3397,637,289,0,5,0
3398,1070,401,0,9,1
3399,367,105,1,25,1
3400,801,403,1,40,0
3401,1961,173,1,31,0
3402,1176,230,0,27,0
3403,533,210,1,31,1
3404,778,346,0,44,1
3405,1600,47,0,48,0
3406,1904,163,0,27,1
3407,448,188,1,13,1
3408,384,165,1,19,0
3409,1884,270,1,14,0
3410,1550,186,1,6,0
3411,1672,178,1,12,1
3412,999,298,0,11,0
3413,1931,419,1,2,1
3414,1655,25,1,21,0
3415,764,75,1,12,1
3416,325,423,0,25,0
3417,1339,322,0,42,1
3418,962,396,1,47,1
3419,1133,461,1,30,1
3420,1395,487,0,29,0
3421,477,370,0,21,0
3422,1711,43,1,31,0
3423,900,99,0,36,0
3424,1852,230,0,32,1
3425,130,201,0,33,1
3426,1407,233,1,8,1
3427,1130,117,0,46,1
3428,152,131,0,30,0
3429,205,403,0,30,0
3430,884,45,1,48,1
3431,16,200,1,6,1
3432,1136,142,0,36,1
3433,676,490,0,47,0
3434,1930,464,0,40,0
3435,1109,281,1,37,1
3436,1398,299,0,31,1
3437,638,463,1,39,0
3438,533,122,1,29,1
3439,1809,182,1,24,1
3440,173,85,1,29,1
3441,1146,61,1,26,0
3442,1510,288,1,3,0
3443,1912,491,0,17,1
3444,1265,102,1,43,0
3445,1424,248,1,30,0
3446,1114,327,0,14,0
3447,1443,195,1,36,1
3448,1052,153,1,15,1
3449,792,405,1,33,0
3450,1469,499,1,1,0
3451,1879,461,0,5,1
3452,161,199,1,29,0
3453,744,134,1,31,1
3454,1596,73,0,32,0
3455,118,66,0,40,0
3456,71,288,1,9,1
3457,1630,168,0,3,1
3458,870,278,0,10,1
3459,1078,326,0,18,0
3460,68,183,0,29,1
3461,151,473,0,37,0
3462,721,306,1,33,1
3463,471,450,1,11,0
3464,365,251,1,11,0
3465,310,12,0,40,1
3466,1403,337,0,37,1
3467,984,261,0,44,0
3468,993,438,1,10,0
3469,867,490,1,36,0
3470,587,385,1,32,0
3471,1814,89,0,39,0
3472,1996,432,0,41,1
3473,1,454,0,32,1
3474,593,427,1,34,1
3475,1943,135,0,1,0
3476,1113,185,0,43,1
3477,540,324,0,34,0
3478,1100,264,1,36,0
3479,1614,442,1,42,1
3480,424,171,0,1,1
3481,682,50,0,46,1
3482,1317,30,1,32,0
3483,1306,159,0,15,1
3484,379,162,0,39,1
3485,1354,441,1,35,0
3486,708,179,1,7,1
3487,1938,369,1,2,0
3488,633,380,1,37,1
3489,78,483,0,12,1
3490,230,164,0,39,0
3491,804,16,1,42,1
3492,1469,36,0,44,1
3493,344,239,0,40,0
3494,229,357,1,43,1
3495,99,7,0,4,0
3496,906,119,0,43,0
3497,605,130,0,16,1
3498,154,428,0,34,0
3499,270,422,1,7,1
3500,536,93,1,13,0
